source_group,repo_name,time,commit_match_status,paper_latest_commit,our_latest_commit,ncloc_scope_status,metric,paper_value,our_value,diff,abs_diff
treatment,namuan/trading-utils,2024-05,exact_match,845e9c334d99edee42a923d4f4e8446d2c3a7c2e,845e9c334d99edee42a923d4f4e8446d2c3a7c2e,ncloc_identical,code_smells,71.0,99.0,28.0,28.0
treatment,panther-labs/panther-analysis,2025-01,exact_match,71d7eeb2e7c7ebe65e42e1907b86f09f4ccc5c6f,71d7eeb2e7c7ebe65e42e1907b86f09f4ccc5c6f,ncloc_identical,code_smells,164.0,192.0,28.0,28.0
control,aj47/100x-orchestrator,2024-12,exact_match,ac9f1d7177edc0d733edd023c5ba631b61d6bbf3,ac9f1d7177edc0d733edd023c5ba631b61d6bbf3,ncloc_identical,code_smells,54.0,82.0,28.0,28.0
control,FaceAdapter/Face-Adapter,2024-05,exact_match,6e313885188e05740a7c40e12c1b9015c748bf08,6e313885188e05740a7c40e12c1b9015c748bf08,ncloc_identical,code_smells,105.0,132.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-07,exact_match,e50a5ee55e313ce12b065d8c6486c2e16ae23916,e50a5ee55e313ce12b065d8c6486c2e16ae23916,ncloc_identical,code_smells,170.0,197.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-08,exact_match,0690f53e62019b6a3e89c3d9eabe730d0ab0e525,0690f53e62019b6a3e89c3d9eabe730d0ab0e525,ncloc_identical,code_smells,171.0,198.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-06,exact_match,185cb1db26535ded893ebdf0c26a5fef700ab546,185cb1db26535ded893ebdf0c26a5fef700ab546,ncloc_identical,code_smells,165.0,192.0,27.0,27.0
treatment,panther-labs/panther-analysis,2024-10,exact_match,eeaaaf08d083b6032a5cf3627573be7448415a28,eeaaaf08d083b6032a5cf3627573be7448415a28,ncloc_identical,code_smells,160.0,187.0,27.0,27.0
control,baaivision/EVE,2024-10,exact_match,c5bd77dfa8aaf19beb22257094dede0fc487b846,c5bd77dfa8aaf19beb22257094dede0fc487b846,ncloc_identical,code_smells,103.0,130.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-05,exact_match,ad044d32ab62f43d10d305715cbeccd3ad1d6022,ad044d32ab62f43d10d305715cbeccd3ad1d6022,ncloc_identical,code_smells,164.0,191.0,27.0,27.0
control,baaivision/EVE,2024-07,exact_match,4460bd68c7279f64fa31e54c33fdc666af484b0b,4460bd68c7279f64fa31e54c33fdc666af484b0b,ncloc_identical,code_smells,103.0,130.0,27.0,27.0
treatment,panther-labs/panther-analysis,2025-03,exact_match,a2abdcf4369e99c412d78aefd6e0304a6dbc09a8,a2abdcf4369e99c412d78aefd6e0304a6dbc09a8,ncloc_identical,code_smells,165.0,192.0,27.0,27.0
control,baaivision/EVE,2024-06,exact_match,3bdde8cf07d29c43fde3477471803c45293f601d,3bdde8cf07d29c43fde3477471803c45293f601d,ncloc_identical,code_smells,103.0,130.0,27.0,27.0
treatment,instructor-ai/instructor,2025-08,exact_match,e6fd592b1b28122c09a13b63015b700e0e44ac7b,e6fd592b1b28122c09a13b63015b700e0e44ac7b,ncloc_identical,code_smells,247.0,274.0,27.0,27.0
treatment,panther-labs/panther-analysis,2024-11,exact_match,d02d3e76d1994587a2b8fe5be3c7835bbe132520,d02d3e76d1994587a2b8fe5be3c7835bbe132520,ncloc_identical,code_smells,161.0,188.0,27.0,27.0
treatment,whiteducksoftware/flock,2025-04,exact_match,3ee5df65ccb8ed5d888eec1a75878698a4b5a9b9,3ee5df65ccb8ed5d888eec1a75878698a4b5a9b9,ncloc_identical,code_smells,218.0,244.0,26.0,26.0
control,ITSpecialist111/ai_automation_suggester,2024-12,exact_match,a3a4bbbd2a0f8b15b360891c627b4be2cef2d0db,a3a4bbbd2a0f8b15b360891c627b4be2cef2d0db,ncloc_identical,code_smells,10.0,36.0,26.0,26.0
treatment,panther-labs/panther-analysis,2024-12,exact_match,0256e82f8fa9e6422d433578d0e40184912a9f82,0256e82f8fa9e6422d433578d0e40184912a9f82,ncloc_identical,code_smells,161.0,187.0,26.0,26.0
treatment,namuan/trading-utils,2024-04,exact_match,3bedcdc08e3d1bb6cafeb08eedc369dd9935df20,3bedcdc08e3d1bb6cafeb08eedc369dd9935df20,ncloc_identical,code_smells,70.0,96.0,26.0,26.0
treatment,MDGrey33/pyvisionai,2025-06,exact_match,e01328ba91c79b2139aafd17c85cc26f6753fa89,e01328ba91c79b2139aafd17c85cc26f6753fa89,ncloc_identical,code_smells,36.0,62.0,26.0,26.0
treatment,Kiln-AI/Kiln,2024-12,exact_match,f23f125dc468860999abeebe36c2b7c8a8ff5033,f23f125dc468860999abeebe36c2b7c8a8ff5033,ncloc_identical,code_smells,76.0,102.0,26.0,26.0
control,ITSpecialist111/ai_automation_suggester,2025-03,exact_match,5dfe854ad555719dfa71d2fecdfe403754fc9832,5dfe854ad555719dfa71d2fecdfe403754fc9832,ncloc_identical,code_smells,12.0,38.0,26.0,26.0
control,ITSpecialist111/ai_automation_suggester,2025-02,exact_match,a8af04fb1e696943110ac824705b1cc41cf677e9,a8af04fb1e696943110ac824705b1cc41cf677e9,ncloc_identical,code_smells,10.0,36.0,26.0,26.0
control,ITSpecialist111/ai_automation_suggester,2025-01,exact_match,80e4702607a60ea1a7e99dfc49b38e2b6dcc37ed,80e4702607a60ea1a7e99dfc49b38e2b6dcc37ed,ncloc_identical,code_smells,10.0,36.0,26.0,26.0
treatment,Chocksy/qc-options-framework,2024-08,exact_match,ac3b7dfbc87ddcf9f1e25f8fe3098df1d2882485,ac3b7dfbc87ddcf9f1e25f8fe3098df1d2882485,ncloc_identical,code_smells,823.0,849.0,26.0,26.0
control,ITSpecialist111/ai_automation_suggester,2024-11,exact_match,f2e54127e5ea100cd7038be63b5067d7ec9e3203,f2e54127e5ea100cd7038be63b5067d7ec9e3203,ncloc_identical,code_smells,8.0,34.0,26.0,26.0
treatment,ilanbenb/wa_llm,2025-07,exact_match,07e2f6f91e2b3356e9c7afa7757194aa7666171e,07e2f6f91e2b3356e9c7afa7757194aa7666171e,ncloc_identical,code_smells,17.0,42.0,25.0,25.0
treatment,ilanbenb/wa_llm,2025-08,exact_match,95b88f091416560b0e21f46bcbbb4ddd6a936241,95b88f091416560b0e21f46bcbbb4ddd6a936241,ncloc_identical,code_smells,17.0,42.0,25.0,25.0
control,Event-AHU/OpenEvDET,2025-08,exact_match,77a31ac8d522bafc38fbe2569df8020ffc6d11ff,77a31ac8d522bafc38fbe2569df8020ffc6d11ff,ncloc_identical,code_smells,380.0,405.0,25.0,25.0
control,Event-AHU/OpenEvDET,2025-07,exact_match,0387128430648126abe7ef71016a4ff6a1f03f20,0387128430648126abe7ef71016a4ff6a1f03f20,ncloc_identical,code_smells,383.0,408.0,25.0,25.0
control,Event-AHU/OpenEvDET,2025-05,exact_match,c3089ba55502bb47ab6689d56bed4bd44236c126,c3089ba55502bb47ab6689d56bed4bd44236c126,ncloc_identical,code_smells,383.0,408.0,25.0,25.0
treatment,Kiln-AI/Kiln,2024-11,exact_match,46cbfac54080ec7c17303d22ac3ab04f9fc11ca3,46cbfac54080ec7c17303d22ac3ab04f9fc11ca3,ncloc_identical,code_smells,69.0,94.0,25.0,25.0
treatment,Chocksy/qc-options-framework,2024-10,exact_match,a101728f870ee1a9765e15cabf37e1170bd33e53,a101728f870ee1a9765e15cabf37e1170bd33e53,ncloc_identical,code_smells,832.0,857.0,25.0,25.0
treatment,Chocksy/qc-options-framework,2024-06,exact_match,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,54b5d33a2f3e6c6ef0290ab041141ffcc7e4bb76,ncloc_identical,code_smells,749.0,774.0,25.0,25.0
treatment,Chocksy/qc-options-framework,2024-09,exact_match,c4cae7ee5c6730684da47b2c83218111af20e1a1,c4cae7ee5c6730684da47b2c83218111af20e1a1,ncloc_identical,code_smells,830.0,855.0,25.0,25.0
treatment,Chocksy/qc-options-framework,2024-07,exact_match,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,a7e14b0436c9bb305f456b6a2578f54ab749aa9a,ncloc_identical,code_smells,763.0,788.0,25.0,25.0
control,OSU-NLP-Group/HippoRAG,2024-07,exact_match,5ddedf0f516c7bbed777ba54da680c8bb8fb8f84,5ddedf0f516c7bbed777ba54da680c8bb8fb8f84,ncloc_identical,code_smells,70.0,94.0,24.0,24.0
control,OSU-NLP-Group/HippoRAG,2025-01,exact_match,b04488d54c4c325dcbdfff6013c7e1ba117874fa,b04488d54c4c325dcbdfff6013c7e1ba117874fa,ncloc_identical,code_smells,70.0,94.0,24.0,24.0
treatment,c4fun/tell-stories-webui,2025-02,exact_match,710af02d6d75c9beeb2879b9895ac12dcc5ef4a2,710af02d6d75c9beeb2879b9895ac12dcc5ef4a2,ncloc_identical,code_smells,37.0,60.0,23.0,23.0
treatment,namuan/trading-utils,2024-03,exact_match,365d6f2a195d9fb578f145a3ecad5ef464eaa225,365d6f2a195d9fb578f145a3ecad5ef464eaa225,ncloc_identical,code_smells,58.0,81.0,23.0,23.0
treatment,c4fun/tell-stories-webui,2025-04,exact_match,2a586311600393da4899d04a91a1fbe38ce7b5b0,2a586311600393da4899d04a91a1fbe38ce7b5b0,ncloc_identical,code_smells,37.0,60.0,23.0,23.0
control,OSU-NLP-Group/HippoRAG,2024-06,exact_match,cfbe01eef0766757a5d329216245d254d96f4ca7,cfbe01eef0766757a5d329216245d254d96f4ca7,ncloc_identical,code_smells,69.0,92.0,23.0,23.0
treatment,namuan/trading-utils,2024-02,exact_match,83bd40773354a29601e0c927d84e4ae4b905a993,83bd40773354a29601e0c927d84e4ae4b905a993,ncloc_identical,code_smells,44.0,67.0,23.0,23.0
treatment,Kiln-AI/Kiln,2025-01,exact_match,f9c319fcb18c8e99ee60ab3c63af64aef9d76587,f9c319fcb18c8e99ee60ab3c63af64aef9d76587,ncloc_identical,code_smells,88.0,111.0,23.0,23.0
control,OSU-NLP-Group/HippoRAG,2024-05,exact_match,9b784993c54e63a3d9610ba322a864e8bddd04a6,9b784993c54e63a3d9610ba322a864e8bddd04a6,ncloc_identical,code_smells,57.0,79.0,22.0,22.0
control,kuleshov-group/caduceus,2024-02,exact_match,33506e2b22e844736de3ab5a2fd6ad3a8dd71053,33506e2b22e844736de3ab5a2fd6ad3a8dd71053,ncloc_identical,code_smells,99.0,121.0,22.0,22.0
treatment,ilanbenb/wa_llm,2025-06,exact_match,55fe1d87d42efd981870607efeccbb8430474d88,55fe1d87d42efd981870607efeccbb8430474d88,ncloc_identical,code_smells,17.0,39.0,22.0,22.0
control,kuleshov-group/caduceus,2024-03,exact_match,0efeae802dbdb52c904f5c49052419a526dfaa8f,0efeae802dbdb52c904f5c49052419a526dfaa8f,ncloc_identical,code_smells,99.0,121.0,22.0,22.0
treatment,smartian1/tgtrader,2025-01,exact_match,a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,a883ba2dc193cd0f384d7a2162ae74b1dff0b5fe,ncloc_identical,code_smells,217.0,238.0,21.0,21.0
treatment,smartian1/tgtrader,2025-02,exact_match,1b533268cbcf209e7db165f44ba5494749587cfc,1b533268cbcf209e7db165f44ba5494749587cfc,ncloc_identical,code_smells,280.0,301.0,21.0,21.0
treatment,Chocksy/qc-options-framework,2024-04,exact_match,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,ddcf0acdc52bd7f3b95ddad64d911dd2b6466f41,ncloc_identical,code_smells,728.0,749.0,21.0,21.0
treatment,zilliztech/mcp-server-milvus,2025-03,exact_match,7b8e5e0c9e5578b5b7bac3657c33c0ac796389c8,7b8e5e0c9e5578b5b7bac3657c33c0ac796389c8,ncloc_identical,code_smells,5.0,26.0,21.0,21.0
control,AkariAsai/ScholarQABench,2025-04,exact_match,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,05b6bc5cd46a7d4c03caceffc8fe04e91bc192fb,ncloc_identical,code_smells,44.0,65.0,21.0,21.0
control,AkariAsai/ScholarQABench,2025-02,exact_match,c439fbce548b5fab5ff5304e748763e6c8b2b014,c439fbce548b5fab5ff5304e748763e6c8b2b014,ncloc_identical,code_smells,44.0,65.0,21.0,21.0
treatment,zilliztech/mcp-server-milvus,2025-06,exact_match,02fb0592513af3b3e05a12f948a35f98bd2f8447,02fb0592513af3b3e05a12f948a35f98bd2f8447,ncloc_identical,code_smells,5.0,26.0,21.0,21.0
treatment,askjohngeorge/pipecat-lead-qualifier,2025-02,exact_match,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,c863efa7c17ff84a4780e475fc5dfaa18ac35fd6,ncloc_identical,code_smells,6.0,27.0,21.0,21.0
treatment,instructor-ai/instructor,2024-02,exact_match,3804ec6ac530bdd54f869d64768093eb881cb996,3804ec6ac530bdd54f869d64768093eb881cb996,ncloc_identical,code_smells,64.0,85.0,21.0,21.0
control,AkariAsai/ScholarQABench,2025-08,exact_match,95e6fc52b0a8a0ce0a74956029991e3bb00c38b9,95e6fc52b0a8a0ce0a74956029991e3bb00c38b9,ncloc_identical,code_smells,44.0,65.0,21.0,21.0
control,AkariAsai/ScholarQABench,2025-07,exact_match,a87a5e9cf8913b1b0cab3f74c9fc51560e4a3465,a87a5e9cf8913b1b0cab3f74c9fc51560e4a3465,ncloc_identical,code_smells,44.0,65.0,21.0,21.0
treatment,zilliztech/mcp-server-milvus,2025-05,exact_match,a5ca1c1e427d9f9ea0bbfcef26c62f2c6d111de2,a5ca1c1e427d9f9ea0bbfcef26c62f2c6d111de2,ncloc_identical,code_smells,5.0,26.0,21.0,21.0
treatment,zilliztech/mcp-server-milvus,2025-04,exact_match,f077a68012b3d73a19b68aa0ededcb2d82fb3cd6,f077a68012b3d73a19b68aa0ededcb2d82fb3cd6,ncloc_identical,code_smells,5.0,25.0,20.0,20.0
control,OSU-NLP-Group/HippoRAG,2025-02,exact_match,7fd48f3734c664d1ec69be65413b9dde4af44bf3,7fd48f3734c664d1ec69be65413b9dde4af44bf3,ncloc_identical,code_smells,62.0,82.0,20.0,20.0
treatment,lss233/kirara-ai,2025-04,exact_match,fc34a6fb6bed5001960084c506ccd5fbd4f2e779,fc34a6fb6bed5001960084c506ccd5fbd4f2e779,ncloc_identical,code_smells,128.0,148.0,20.0,20.0
control,AkariAsai/ScholarQABench,2024-11,exact_match,8f63e5b270ac2eac04ba06bfe42913388087f87f,8f63e5b270ac2eac04ba06bfe42913388087f87f,ncloc_identical,code_smells,44.0,64.0,20.0,20.0
control,OSU-NLP-Group/HippoRAG,2025-03,exact_match,e455c5d67f2b3e59b7940382e5556e303cccf55b,e455c5d67f2b3e59b7940382e5556e303cccf55b,ncloc_identical,code_smells,63.0,83.0,20.0,20.0
treatment,Kiln-AI/Kiln,2025-05,exact_match,2e335295e5b45762838ecebd9a09dcbdb70f3c35,2e335295e5b45762838ecebd9a09dcbdb70f3c35,ncloc_identical,code_smells,177.0,197.0,20.0,20.0
treatment,leettools-dev/leettools,2024-12,exact_match,bf8220202f5a90c809cf170822cad5bce2d8f498,bf8220202f5a90c809cf170822cad5bce2d8f498,ncloc_identical,code_smells,460.0,479.0,19.0,19.0
treatment,whiteducksoftware/flock,2025-02,exact_match,99f6cc1ace81f64ffb8232a1993a9e6c58f85172,99f6cc1ace81f64ffb8232a1993a9e6c58f85172,ncloc_identical,code_smells,122.0,141.0,19.0,19.0
treatment,yeagerai/genlayer-studio,2024-05,exact_match,08fff8eb122cff09c100a619e785edae1bf1340e,08fff8eb122cff09c100a619e785edae1bf1340e,ncloc_identical,code_smells,134.0,153.0,19.0,19.0
treatment,lss233/kirara-ai,2025-06,exact_match,8295a5deda0b289a3f70d946064b6c9a3e1b0753,8295a5deda0b289a3f70d946064b6c9a3e1b0753,ncloc_identical,code_smells,155.0,174.0,19.0,19.0
treatment,lss233/kirara-ai,2025-05,exact_match,8ebe4ce51b0e75ee4c4b10ef01e4fda4e17f1f4b,8ebe4ce51b0e75ee4c4b10ef01e4fda4e17f1f4b,ncloc_identical,code_smells,155.0,174.0,19.0,19.0
treatment,Kiln-AI/Kiln,2025-03,exact_match,3ffe3c317febc7255c5bb8502c3e87839b3b3b43,3ffe3c317febc7255c5bb8502c3e87839b3b3b43,ncloc_identical,code_smells,152.0,170.0,18.0,18.0
treatment,xzq-xu/jvm-mcp-server,2025-03,exact_match,6bd46892290772bf681399797006109ac16c2d65,6bd46892290772bf681399797006109ac16c2d65,ncloc_identical,code_smells,28.0,45.0,17.0,17.0
treatment,xzq-xu/jvm-mcp-server,2025-05,exact_match,eb13fc337fe0ac17074b4eb285a81217e48c0948,eb13fc337fe0ac17074b4eb285a81217e48c0948,ncloc_identical,code_smells,28.0,45.0,17.0,17.0
treatment,The-Pocket/PocketFlow,2025-04,exact_match,61f5e89769af1bb5d56e5b4453a4cca405cfbcb2,61f5e89769af1bb5d56e5b4453a4cca405cfbcb2,ncloc_identical,code_smells,88.0,105.0,17.0,17.0
control,PromtEngineer/localGPT,2025-07,exact_match,47e59d29fc39b495aa7c5db0bc7b24a2d50eac31,47e59d29fc39b495aa7c5db0bc7b24a2d50eac31,ncloc_identical,code_smells,198.0,215.0,17.0,17.0
treatment,Kiln-AI/Kiln,2025-04,exact_match,39423a96b59cba8c650cf807d6cfd7472e59ac38,39423a96b59cba8c650cf807d6cfd7472e59ac38,ncloc_identical,code_smells,163.0,180.0,17.0,17.0
treatment,instructor-ai/instructor,2024-01,exact_match,7ab33bd5f6a15e6a041762e9c26a40396a3d7480,7ab33bd5f6a15e6a041762e9c26a40396a3d7480,ncloc_identical,code_smells,50.0,67.0,17.0,17.0
treatment,appl-team/appl,2025-01,exact_match,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,e39c7401e5023d1b8d4c851e3a6f1048a462f03d,ncloc_identical,code_smells,174.0,191.0,17.0,17.0
treatment,tw-haiven/haiven,2025-02,exact_match,b24d3346a9e7be65ff1de9e5f956a46506dfc78b,b24d3346a9e7be65ff1de9e5f956a46506dfc78b,ncloc_identical,code_smells,335.0,352.0,17.0,17.0
treatment,appl-team/appl,2024-12,exact_match,515edade420d6c96e9af010cebbc0a1e21c7deae,515edade420d6c96e9af010cebbc0a1e21c7deae,ncloc_identical,code_smells,172.0,188.0,16.0,16.0
control,ITSpecialist111/ai_automation_suggester,2025-04,exact_match,b2a018afeec2a56847d31897e1224b6dfccd30c7,b2a018afeec2a56847d31897e1224b6dfccd30c7,ncloc_identical,code_smells,15.0,31.0,16.0,16.0
treatment,lss233/kirara-ai,2025-03,exact_match,01f95895fcbe6a330b5b7b82c5769afa080abb05,01f95895fcbe6a330b5b7b82c5769afa080abb05,ncloc_identical,code_smells,110.0,126.0,16.0,16.0
treatment,yeagerai/genlayer-studio,2024-06,exact_match,5672716bd38eccbada79e51ca6b7991a7e02bddb,5672716bd38eccbada79e51ca6b7991a7e02bddb,ncloc_identical,code_smells,147.0,163.0,16.0,16.0
treatment,cgevans/qslib,2024-05,exact_match,e9585da1022cc388100e438149db167518c1efbb,e9585da1022cc388100e438149db167518c1efbb,ncloc_identical,code_smells,159.0,174.0,15.0,15.0
treatment,cgevans/qslib,2024-03,exact_match,ff3fcad7b0ff655d2de1e1df3f85749f256351bf,ff3fcad7b0ff655d2de1e1df3f85749f256351bf,ncloc_identical,code_smells,159.0,174.0,15.0,15.0
control,bropines/chrome-lens-py,2025-02,exact_match,01ca4c0bdf4c77e9cd0ace4c24e5a63df29a37ba,01ca4c0bdf4c77e9cd0ace4c24e5a63df29a37ba,ncloc_identical,code_smells,11.0,26.0,15.0,15.0
control,HelpingAI/Webscout,2024-03,exact_match,7c52f6bfcb0d91ae93a496dc9b356de23a9e568c,7c52f6bfcb0d91ae93a496dc9b356de23a9e568c,ncloc_identical,code_smells,74.0,89.0,15.0,15.0
treatment,cgevans/qslib,2024-02,exact_match,b9e339f6ffe9ea5e4d5439cdaaeafa897f25d2d6,b9e339f6ffe9ea5e4d5439cdaaeafa897f25d2d6,ncloc_identical,code_smells,159.0,174.0,15.0,15.0
treatment,ezyang/codemcp,2025-04,exact_match,3aaa4a8701c74dee51c58c39c48ff6426edcaa67,3aaa4a8701c74dee51c58c39c48ff6426edcaa67,ncloc_identical,code_smells,62.0,77.0,15.0,15.0
treatment,SlyyCooper/cursorrules-architect,2025-01,exact_match,923980a8c89c3ca3aab6115b45b55279637aca9c,923980a8c89c3ca3aab6115b45b55279637aca9c,ncloc_identical,code_smells,23.0,37.0,14.0,14.0
treatment,wdm0006/git-pandas,2024-07,exact_match,9d1ac6aa84a50a2234c37f48ad68dde18912a52e,9d1ac6aa84a50a2234c37f48ad68dde18912a52e,ncloc_identical,code_smells,30.0,44.0,14.0,14.0
treatment,SlyyCooper/cursorrules-architect,2025-02,exact_match,0db19978d1d87932ae23a291135eaf6c4eda6537,0db19978d1d87932ae23a291135eaf6c4eda6537,ncloc_identical,code_smells,23.0,37.0,14.0,14.0
treatment,ezyang/codemcp,2025-03,exact_match,5295ec34409551d3aefad86af2d30a2c3b50fb25,5295ec34409551d3aefad86af2d30a2c3b50fb25,ncloc_identical,code_smells,56.0,70.0,14.0,14.0
treatment,cgevans/qslib,2025-01,exact_match,89937b69bfffcd885298b8cd98bf37ed05d4af76,89937b69bfffcd885298b8cd98bf37ed05d4af76,ncloc_identical,code_smells,179.0,193.0,14.0,14.0
treatment,cgevans/qslib,2024-11,exact_match,6bdf1ecbb46396a395a43c17398714b271747236,6bdf1ecbb46396a395a43c17398714b271747236,ncloc_identical,code_smells,178.0,192.0,14.0,14.0
treatment,cgevans/qslib,2024-12,exact_match,4ee16b6a9069891d5ab83f97ad2084816f347f6d,4ee16b6a9069891d5ab83f97ad2084816f347f6d,ncloc_identical,code_smells,180.0,194.0,14.0,14.0
control,bropines/chrome-lens-py,2025-01,exact_match,9fe53b7726defcbb4189829ff8808d17c80f482d,9fe53b7726defcbb4189829ff8808d17c80f482d,ncloc_identical,code_smells,10.0,24.0,14.0,14.0
control,bropines/chrome-lens-py,2024-11,exact_match,e37629473f98a73ca5118f0f3970855c19e4789d,e37629473f98a73ca5118f0f3970855c19e4789d,ncloc_identical,code_smells,9.0,23.0,14.0,14.0
control,bropines/chrome-lens-py,2024-12,exact_match,cc867b581a07a1c4dae60fc5963017d18393ee8c,cc867b581a07a1c4dae60fc5963017d18393ee8c,ncloc_identical,code_smells,9.0,23.0,14.0,14.0
control,jinli99/iShapEditing,2024-03,exact_match,34a919a6d560de57cc53e0f6ac2fc1ab4ad221b4,34a919a6d560de57cc53e0f6ac2fc1ab4ad221b4,ncloc_identical,code_smells,207.0,221.0,14.0,14.0
treatment,SlyyCooper/cursorrules-architect,2024-12,exact_match,dceafd28aaef126e419f0a98eba0be2a54217ee2,dceafd28aaef126e419f0a98eba0be2a54217ee2,ncloc_identical,code_smells,24.0,38.0,14.0,14.0
control,plurai-ai/intellagent,2025-01,exact_match,bbc98fc3879e3da56a0ba2bc2757f083bfb46451,bbc98fc3879e3da56a0ba2bc2757f083bfb46451,ncloc_identical,code_smells,60.0,73.0,13.0,13.0
control,plurai-ai/intellagent,2025-02,exact_match,bce45c3eee74738cf4b78063df606a2032eab7fb,bce45c3eee74738cf4b78063df606a2032eab7fb,ncloc_identical,code_smells,62.0,75.0,13.0,13.0
treatment,cgevans/qslib,2024-08,exact_match,eb9bc5cd89646a872dabe7bc10b9dc1f2aa4cde3,eb9bc5cd89646a872dabe7bc10b9dc1f2aa4cde3,ncloc_identical,code_smells,169.0,182.0,13.0,13.0
treatment,VRSEN/agency-swarm,2025-04,exact_match,4b229bc91a849a86faec635218862fd9f30f5fe2,4b229bc91a849a86faec635218862fd9f30f5fe2,ncloc_identical,code_smells,181.0,194.0,13.0,13.0
control,plurai-ai/intellagent,2025-04,exact_match,2680da4545b87717a8dbc869738238022ca84ee4,2680da4545b87717a8dbc869738238022ca84ee4,ncloc_identical,code_smells,64.0,77.0,13.0,13.0
treatment,cgevans/qslib,2024-10,exact_match,942f4703421b38c43587d4cfaa33d8cb61744581,942f4703421b38c43587d4cfaa33d8cb61744581,ncloc_identical,code_smells,173.0,186.0,13.0,13.0
control,Event-AHU/OpenEvDET,2025-03,exact_match,a9dff9f1f657e3218e08ef2de59d3b0049764adc,a9dff9f1f657e3218e08ef2de59d3b0049764adc,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
control,EURAC-EEBgroup/brick-llm,2025-03,exact_match,eae4dac0eb871b7859148567812caa3344dfd400,eae4dac0eb871b7859148567812caa3344dfd400,ncloc_identical,code_smells,20.0,32.0,12.0,12.0
control,Event-AHU/OpenEvDET,2025-04,exact_match,43a3a8aa71be7b2caad23f0b2e75ecdb43f38763,43a3a8aa71be7b2caad23f0b2e75ecdb43f38763,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
control,jinli99/iShapEditing,2025-03,exact_match,15b20e3aa435cee574a8737406274fad79684f46,15b20e3aa435cee574a8737406274fad79684f46,ncloc_identical,code_smells,144.0,156.0,12.0,12.0
treatment,VRSEN/agency-swarm,2024-11,exact_match,85180da2f42fec93ac9252567feb3f02f0a86c44,85180da2f42fec93ac9252567feb3f02f0a86c44,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
control,jinli99/iShapEditing,2024-11,exact_match,f54cef1642f690584743e334719c29057c5021c5,f54cef1642f690584743e334719c29057c5021c5,ncloc_identical,code_smells,137.0,149.0,12.0,12.0
control,EURAC-EEBgroup/brick-llm,2025-05,exact_match,ac89ecd41929d3133379fda4bcf5e85927d1c4ac,ac89ecd41929d3133379fda4bcf5e85927d1c4ac,ncloc_identical,code_smells,20.0,32.0,12.0,12.0
treatment,VRSEN/agency-swarm,2024-12,exact_match,b86abc0161578cfd515df69e31eaa3ea510ca014,b86abc0161578cfd515df69e31eaa3ea510ca014,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
treatment,VRSEN/agency-swarm,2025-01,exact_match,8bc648e399de9e70ef52f5b3dc36ddf606abb2b2,8bc648e399de9e70ef52f5b3dc36ddf606abb2b2,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
control,stakewise/v3-operator,2024-12,exact_match,6a1cf53f43973ee7fd4698ff44e45fedfeee46d1,6a1cf53f43973ee7fd4698ff44e45fedfeee46d1,ncloc_identical,code_smells,34.0,46.0,12.0,12.0
treatment,sirkirby/unifi-network-rules,2025-02,exact_match,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,5d73dc7f0cf3403e0a12e171f2a6a0f2706f20b6,ncloc_identical,code_smells,26.0,38.0,12.0,12.0
treatment,SlyyCooper/cursorrules-architect,2024-11,exact_match,c9dcee5dd49dff38f787137e838c002ede504d7a,c9dcee5dd49dff38f787137e838c002ede504d7a,ncloc_identical,code_smells,2.0,14.0,12.0,12.0
control,Event-AHU/OpenEvDET,2025-02,exact_match,dfc518d6227f891592be57dc9f0bdfccdbc1fc2a,dfc518d6227f891592be57dc9f0bdfccdbc1fc2a,ncloc_identical,code_smells,162.0,174.0,12.0,12.0
treatment,VRSEN/agency-swarm,2025-02,exact_match,38329d13a91487cee00fdb3eccb8c5deb6a7d3e3,38329d13a91487cee00fdb3eccb8c5deb6a7d3e3,ncloc_identical,code_smells,161.0,172.0,11.0,11.0
control,stakewise/v3-operator,2025-05,exact_match,0d67cf01b4e483c311aeb7ae9bf79cb8d9967aa1,0d67cf01b4e483c311aeb7ae9bf79cb8d9967aa1,ncloc_identical,code_smells,34.0,45.0,11.0,11.0
control,stakewise/v3-operator,2025-04,exact_match,e490963118f067e36252c267be03c306aa474801,e490963118f067e36252c267be03c306aa474801,ncloc_identical,code_smells,34.0,45.0,11.0,11.0
